month_id,subscriber_uid,city,fsa,services_subscribed_name,internet_service_level,internet_rgu,account_mrr,internet_mrr
1705,1522843,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,212,62
1705,10078559,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,99.9,46.2
1705,1573461,FORT MCMURRAY,T9J,Video - Internet,Internet 150,1,124.9,79.9
1705,5014936,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,153,75
1705,10232189,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,109.9,46.2
1705,9108972,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,195.9,79.9
1705,1536158,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,245.95,65
1705,6393404,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 5,1,160,55
1705,1540193,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 20(GF),1,273.9,72
1705,1564494,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,5363984,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,183.95,75
1705,5522967,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1705,6042300,FORT MCMURRAY,T9H,Video - Internet,Internet 5,1,143,45
1705,10028526,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,116.9,46.8
1705,10126239,FORT MCMURRAY,T9K,Internet - Phone,Internet 150,1,69.9,49.9
1705,10070504,FORT MCMURRAY,T9H,Internet,Internet 150,1,49.9,49.9
1705,8740524,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1705,1573018,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,5,0
1705,9932065,FORT MCMURRAY,T9K,Internet,Internet 150,1,90,90
1705,9098505,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,211.89,79.9
1705,8958164,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,151,75
1705,9325391,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,145,75
1705,1518367,FORT MCMURRAY,T9H,Video - Internet,Internet 60,1,184,95
1705,5014808,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,137,66
1705,1528520,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,188.9,79.9
1705,9875370,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,83.9,47.5
1705,1525925,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,159.9,79.9
1705,4921454,FORT MCMURRAY,T9K,Video - Internet,Broadband 100(GGF),1,185,104
1705,1540606,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,143.9,35.05
1705,6108438,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,180.89,79.9
1705,5065426,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1563627,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,194,95
1705,1525569,FORT MCMURRAY,T9H,Video - Internet - Phone,Broadband 50(GGF),1,238,89
1705,5363915,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,173.9,79.9
1705,4670042,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,88,62
1705,1519518,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,152,73
1705,1517039,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,117,65
1705,9996424,FORT MCMURRAY,T9H,Internet,Internet 150,1,60,60
1705,10157698,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,156,75
1705,10001202,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,100.9,47.5
1705,9785042,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,145,75
1705,9286140,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,1551801,FORT MCMURRAY,T9H,Video - Internet,High Speed 20(GF),1,118,72
1705,5523398,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,6189001,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,1518198,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,1.95,0
1705,8993869,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,110.9,69.9
1705,1527598,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,230,35.05
1705,1541006,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 10(GF),1,197,65
1705,1518257,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,156,35.05
1705,9942630,FORT MCMURRAY,T9H,Internet,Internet 150,1,49.9,49.9
1705,1564034,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1515325,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,73,73
1705,10128254,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,1571377,FORT MCMURRAY,T9H,Video - Internet,Internet 5,1,123,45
1705,9310301,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,182.9,79.9
1705,10205944,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,124.89,43.6
1705,9795240,FORT MCMURRAY,T9H,Internet,Internet 5,1,49,45
1705,10019843,FORT MCMURRAY,T9K,Internet,Internet 15,1,0,0
1705,1545512,FORT MCMURRAY,T9J,Video - Internet,Internet 150,1,144.9,79.9
1705,5314299,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,151,75
1705,10081005,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1528105,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,119,73
1705,1521247,FORT MCMURRAY,T9H,Video - Internet - Phone,High Speed 20(GF),1,189,72
1705,1535166,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,164,66
1705,1552080,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,192,50
1705,5110829,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,1564379,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1567169,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1523475,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,64,64
1705,10001199,FORT MCMURRAY,T9K,Internet,Internet 60,1,95,95
1705,1539506,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,112,65
1705,1525194,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,204,30.05
1705,10200194,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,65,45
1705,5874864,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,6076038,FORT MCMURRAY,T9K,Internet,Internet 30,1,40,40
1705,10384707,FORT MCMURRAY,T9H,Internet,Internet 150,1,104,100
1705,10133105,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,173.99,75
1705,1518201,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,219.99,75
1705,1518093,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,128.9,40
1705,5065312,FORT MCMURRAY,T9H,Internet,Internet 30,1,75,75
1705,4921423,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,10294516,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,74.9,40
1705,6205620,FORT MCMURRAY,T9H,Internet,Internet 150,1,84.9,84.9
1705,10233567,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,137,60
1705,1536631,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,196,73
1705,10081010,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,193.9,79.9
1705,1528389,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,148,66
1705,5523085,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,167,75
1705,1541311,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,1573555,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1514236,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,173.9,75
1705,1527747,FORT MCMURRAY,T9K,Video - Internet - Phone,High-Speed(GF),1,194,45
1705,10024775,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,6377527,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,0,0
1705,1550296,FORT MCMURRAY,T9K,Video - Internet,Internet 5,1,144,55
1705,1552536,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,157.95,75
1705,1541322,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,5110982,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,139,75
1705,1519329,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,64,64
1705,1567098,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1528781,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,172.9,79.9
1705,5264783,FORT MCMURRAY,T9H,Video - Internet,High Speed 20(GF),1,155,72
1705,9450083,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,163,75
1705,1566990,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 5,1,98,45
1705,5474434,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,6216986,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,152,56
1705,1565833,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,111,66
1705,1535517,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,107,66
1705,4718392,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,5215910,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,5875351,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,172,73
1705,5822068,FORT MCMURRAY,T9H,Internet,High Speed 10(GF),1,0,0
1705,1514556,FORT MCMURRAY,T9J,Internet,Internet 5,1,55,55
1705,10199198,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,1552606,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,103.9,46.2
1705,10153711,FORT MCMURRAY,T9K,Internet,Internet 150,1,60,60
1705,1527636,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,186.9,79.9
1705,5822098,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,10150377,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,115,60
1705,1544483,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,226,75
1705,5822322,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,298.89,79.9
1705,1519445,FORT MCMURRAY,T9J,Video - Internet,Internet 150,1,175.89,79.9
1705,5110758,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,126.89,79.9
1705,5413004,FORT MCMURRAY,T9K,Video - Internet,High Speed 20(GF),1,137,72
1705,1525975,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,213.9,79.9
1705,4874896,FORT MCMURRAY,T9H,Internet,Internet 15,1,0,0
1705,9431431,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,197,75
1705,10204071,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,99.9,47.5
1705,1568757,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,214,73
1705,6228402,FORT MCMURRAY,T9H,Video - Internet,Broadband 50(GGF),1,174,93
1705,9878264,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,109.9,47.5
1705,1571197,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1705,9444132,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,6404720,FORT MCMURRAY,T9J,Internet,Internet 60,1,95,95
1705,1514217,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,134,70
1705,1565802,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,132,66
1705,1515515,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,155,35.05
1705,1569907,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,228.9,79.9
1705,1564405,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,147,75
1705,5875477,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 5,1,176,55
1705,9796318,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1705,4718509,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,145.9,79.9
1705,1555702,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,243,95
1705,6377537,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,145,75
1705,1521641,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 5,1,167,55
1705,9739665,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,219.99,75
1705,9851790,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,1558474,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,206.9,79.9
1705,9181004,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,172,75
1705,9613021,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,131,75
1705,1564354,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1705,1566029,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,5523150,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,197,55
1705,1551179,FORT MCMURRAY,T9K,Internet - Phone,Internet 15,1,76,66
1705,9950439,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,10077366,FORT MCMURRAY,T9K,Internet,Internet 5,1,55,55
1705,9133156,FORT MCMURRAY,T9H,Internet,Internet 150,1,79.9,79.9
1705,5065284,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,9582361,FORT MCMURRAY,T9H,Internet,High Speed 10(GF),1,0,0
1705,1518188,FORT MCMURRAY,T9K,Video - Internet,High Speed 10(GF),1,125,65
1705,1515667,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,124,64
1705,1534821,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1705,1517850,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 15,1,172,56
1705,5822214,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,167.9,69.9
1705,10363178,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,85,60
1705,1527630,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,191,75
1705,10374949,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,145,100
1705,9286134,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,134.9,79.9
1705,9794407,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,140,75
1705,1515783,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,212,35.05
1705,1540395,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,94.9,46.8
1705,1565828,FORT MCMURRAY,T9K,Video - Internet,Broadband 50(GGF),1,185.95,74
1705,1531792,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,189,75
1705,1513530,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,187,57
1705,1515493,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 20(GF),1,209,72
1705,1545464,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,222,95
1705,9453144,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,110,60
1705,6359440,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,73,73
1705,10010553,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,79.9,49.9
1705,1515520,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 30,1,141.99,75
1705,10028536,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,0,0
1705,1514551,FORT MCMURRAY,T9H,Internet,Internet 150,1,49.9,49.9
1705,9489905,FORT MCMURRAY,T9H,Internet,Internet 30,1,75,75
1705,1519510,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,116,70
1705,1550825,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,109,73
1705,1519189,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,79.9,44.9
1705,10015393,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,99.9,46.2
1705,9792541,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 5,1,154,45
1705,1554593,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,1.95,0
1705,1521502,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,131,75
1705,5709535,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,212.9,79.9
1705,1555299,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,203.95,75
1705,1573888,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,145.9,74.9
1705,1569435,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,116.9,36.8
1705,1558576,FORT MCMURRAY,T9K,Video - Internet - Phone,Broadband 50(GGF),1,221,60
1705,1563902,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,139,70
1705,9737609,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,1522841,FORT MCMURRAY,T9H,Internet - Phone,Internet 30,1,106,75
1705,9563998,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,174.99,75
1705,9593660,FORT MCMURRAY,T9K,Internet,Internet 30,1,75,75
1705,9843104,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,172.9,79.9
1705,10297034,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,9613015,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,6042137,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,154.9,79.9
1705,1551602,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,231,66
1705,5314289,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,1.95,0
1705,5215896,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,1554862,FORT MCMURRAY,T9H,Video - Internet,Internet 30,1,89,50
1705,1516804,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,85,60
1705,1567206,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,1531858,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,228.99,75
1705,5661400,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,193.9,79.9
1705,1546431,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,202,75
1705,1565323,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,259.95,73
1705,1513330,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,184,75
1705,1522738,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,215,73
1705,9785043,FORT MCMURRAY,T9K,Internet,High-Speed(GF),1,0,0
1705,1565716,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,111,35
1705,10288006,FORT MCMURRAY,T9H,Internet,Internet 150,1,49.9,49.9
1705,1523255,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 10(GF),1,210.9,65
1705,9181014,FORT MCMURRAY,T9H,Internet,Internet 60,1,95,95
1705,9742043,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,144.9,79.9
1705,5822067,FORT MCMURRAY,T9H,Video - Internet,Internet 60,1,141,95
1705,1550073,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,94,63
1705,10224896,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,84.9,46.8
1705,1568863,FORT MCMURRAY,T9H,Video - Internet,Internet 15,1,191,66
1705,1513038,FORT MCMURRAY,T9K,Video - Internet,High-Speed(GF),1,198,73
1705,1518266,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,138,45
1705,4921389,FORT MCMURRAY,T9J,Internet,High-Speed(GF),1,1.95,0
1705,1564046,FORT MCMURRAY,T9K,Internet,Internet 150,1,100,100
1705,9934970,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,1558467,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,169.9,79.9
1705,1528347,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,179,65
1705,1569130,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,212.9,69.9
1705,5065623,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,134,66
1705,1519285,FORT MCMURRAY,T9H,Video - Internet - Phone,Access,1,69,26.1
1705,1525328,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,124,75
1705,5111018,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,5474353,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,1517041,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,190,66
1705,1561643,FORT MCMURRAY,T9J,Video - Internet,Internet 15,1,131,61
1705,1521296,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,23,0
1705,6042190,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,125,63
1705,9178196,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,99.9,46.2
1705,9469976,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,145,72.25
1705,10164412,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,110.9,46.8
1705,1554827,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,125.9,69.9
1705,10290250,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,1519655,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,131,61
1705,1555694,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,115.95,66
1705,9798824,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,95,55
1705,1551776,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,112,66
1705,6192371,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,180.9,79.9
1705,9586103,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,135.9,46.2
1705,1558049,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150 Plus,1,226.9,89.9
1705,5822059,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,177.9,79.9
1705,1516720,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,125,40
1705,1520714,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 30,1,188.95,75
1705,1554675,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,271,66
1705,10058785,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,65,55
1705,1522952,FORT MCMURRAY,T9J,Video - Internet,Internet 30,1,186,75
1705,8851211,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,1561717,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,129.9,50
1705,1554305,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,90,55
1705,10033434,FORT MCMURRAY,T9H,Internet,Internet 15,1,0,0
1705,9768296,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,121,75
1705,1572690,FORT MCMURRAY,T9K,Internet,Internet 150 Plus,1,99.9,99.9
1705,9244851,FORT MCMURRAY,T9K,Internet,Internet 15,1,66,66
1705,1521748,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,142,66
1705,1518421,FORT MCMURRAY,T9K,Video - Internet,Extreme(GF),1,149,46.05
1705,8702069,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,5,0
1705,1571776,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,158.4,84.9
1705,5963727,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,73,73
1705,10307876,FORT MCMURRAY,T9H,Internet,Internet 150,1,60,60
1705,4921582,FORT MCMURRAY,T9K,Video - Internet - Phone,Extreme(GF),1,234.99,73
1705,10182135,FORT MCMURRAY,T9K,Internet,Internet 150,1,49.9,49.9
1705,4618575,FORT MCMURRAY,T9K,Internet,Internet 15,1,66,66
1705,1564941,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,191.9,79.9
1705,1514622,FORT MCMURRAY,T9H,Video - Internet - Phone,High-Speed(GF),1,154,73
1705,1518276,FORT MCMURRAY,T9J,Internet - Phone,Internet 15,1,97,66
1705,1566653,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,9910999,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,86.9,47.5
1705,5413268,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,87.9,44.9
1705,10198317,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,100.89,49.9
1705,10215930,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,99.9,46.2
1705,1522707,FORT MCMURRAY,T9K,Video - Internet - Phone,High Speed 20(GF),1,219,72
1705,5215897,FORT MCMURRAY,T9H,Internet - Phone,High Speed 10(GF),1,0,0
1705,1546922,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 15,1,171,66
1705,5065385,FORT MCMURRAY,T9K,Internet - Phone,High-Speed(GF),1,0,0
1705,1524889,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,188.89,79.9
1705,10227018,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,144.9,49.6
1705,1527951,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,141,66
1705,1529753,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,161.9,69.9
1705,9980475,FORT MCMURRAY,T9K,Internet,Internet 150,1,39.9,39.9
1705,9070831,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,172.9,84.9
1705,1517475,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,171,66
1705,9972369,FORT MCMURRAY,T9H,Internet,Internet 150,1,49.9,49.9
1705,1517114,FORT MCMURRAY,T9H,Video - Internet,High-Speed(GF),1,142,35.05
1705,1535308,FORT MCMURRAY,T9H,Internet,High-Speed(GF),1,73,73
1705,1544929,FORT MCMURRAY,T9K,Internet,Internet 150,1,79.9,79.9
1705,1558471,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,170.9,79.9
1705,9150344,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,204.9,79.9
1705,9960228,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,96.89,46.8
1705,5764212,FORT MCMURRAY,T9K,Internet - Phone,High Speed 10(GF),1,0,0
1705,1556252,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 60,1,224,95
1705,5413034,FORT MCMURRAY,T9K,Video - Internet,Internet 150,1,209.9,79.9
1705,10033449,FORT MCMURRAY,T9K,Internet,Internet 150,1,60,60
1705,5161238,FORT MCMURRAY,T9H,Internet - Phone,High-Speed(GF),1,0,0
1705,5964136,FORT MCMURRAY,T9K,Video - Internet,Internet 15,1,188,66
1705,1516022,FORT MCMURRAY,T9H,Video - Internet - Phone,Internet 150,1,170.9,79.9
1705,1547993,FORT MCMURRAY,T9K,Video - Internet,Internet 30,1,110,75
1705,9982799,FORT MCMURRAY,T9H,Video - Internet,Internet 150,1,84.9,47.5
1705,1555669,FORT MCMURRAY,T9K,Video - Internet - Phone,Internet 150,1,144.85,79.9
1705,1551743,FORT MCMURRAY,T9J,Internet,Internet 30,1,75,75
